annotation.GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NWMN_RS05170,418.03539301336895,-0.9818390457404844,0.34437675776174337,-2.8510607165300295,0.004357364814042178,0.010475533606217793
NWMN_RS05185,1864.2472241577016,0.9192206175413202,0.34243568354573806,2.684359900882067,0.007266883257926092,0.016483966431165682
NWMN_RS05190,13143.671050467687,2.394347503369507,0.21152476496939263,11.319466558518416,1.0510955257204031e-29,6.165726353875885e-28
NWMN_RS05195,32791.79307135822,2.2921012261958302,0.2131932223106815,10.751285624153683,5.8441306978718554e-27,2.8568058894763585e-25
NWMN_RS05200,104699.78456044647,2.2517650001479987,0.20142862408574763,11.178972255648373,5.168505629064102e-29,2.7070048232223233e-27
NWMN_RS05205,67915.21365285608,2.1515570629234277,0.21586845286142306,9.966982365434479,2.125898206049185e-23,7.422927902788404e-22
NWMN_RS05215,26534.58200198554,-1.748452499025334,0.31982671960517883,-5.46687437867534,4.5804042013132145e-08,2.6393566841751787e-07
NWMN_RS05230,618.3263187140926,0.6505220861982219,0.2508330566847555,2.593446393374665,0.009501935084579777,0.020813424647552266
NWMN_RS05235,241.8320764235066,0.8227859724307904,0.30330052858229334,2.7127746076695254,0.00667224723288796,0.015288829010984677
NWMN_RS05240,145.95030872821783,1.1369083671738802,0.29529050430729675,3.8501352078384006,0.0001180526373987957,0.00040687236837916313
NWMN_RS05245,378.3247628356419,0.7637400823989638,0.29740843954764795,2.5679838929944174,0.010229190897240996,0.022207414434942886
NWMN_RS05300,308.2319363456218,-3.4925952155463182,0.30528154271828856,-11.440571167347835,2.6215394522970834e-30,1.6359521731036907e-28
NWMN_RS05305,40592.26966470375,-1.378588498984702,0.2249771769446078,-6.12768156177961,8.916882074814279e-10,6.637871859246265e-09
NWMN_RS05315,14521.30880861838,-2.577454390529322,0.3392176920008554,-7.598231021873773,3.0020605659621936e-14,4.153322471682601e-13
NWMN_RS05320,24440.422408874714,-0.9573718833314143,0.1941493164799087,-4.931111273989402,8.176313999006883e-07,3.9442646314288145e-06
NWMN_RS05330,302.94584537143476,-1.1684382591307743,0.3673060948195689,-3.1811022893718772,0.001467158166018719,0.003944248305163064
NWMN_RS05335,3130.2942534667727,1.4955693583490286,0.49166899911202244,3.0418215528131687,0.002351512545126596,0.0059765912433763484
NWMN_RS05370,1668.749184113698,0.9432458081785899,0.30794633567461016,3.063020074949895,0.0021911536004053846,0.005637415359639468
NWMN_RS05425,6341.785064569272,-3.208911560518793,0.35220188795402335,-9.111000452495263,8.162574222976597e-20,2.0462248030760988e-18
NWMN_RS05430,29415.18901268912,-1.914681618388823,0.2961490215805533,-6.4652640355525355,1.0112208467066376e-10,8.853464905643487e-10
NWMN_RS05435,3029.309375575862,-0.7773352566318368,0.22725779562700563,-3.4204998534248916,0.0006250616941308782,0.0018462295557762998
NWMN_RS05445,2240.6467013034116,-0.8844577357696518,0.2741794101203096,-3.225835723337332,0.001256054284497025,0.0034174463974302174
NWMN_RS05460,6162.898947975145,0.9541913648981378,0.3716912567401293,2.5671611790569173,0.010253493974934975,0.022227271122309152
NWMN_RS05470,4172.71932098231,-0.7370557258087241,0.23440371709055569,-3.1443858269704066,0.00166435842874437,0.004405743024826026
NWMN_RS05475,5426.053032299038,0.7774481881950058,0.23441938036872778,3.316484272640453,0.0009115771801458272,0.0025782602404703097
NWMN_RS05480,3893.8238956140394,1.8113029012830786,0.48394233525846647,3.7428072919383846,0.00018197578641622613,0.0006037726035732933
NWMN_RS05490,6203.343547719873,1.2337549219379262,0.30698190633470135,4.018982540921376,5.8450001389810634e-05,0.0002137579227884222
NWMN_RS05495,9885.827378510907,1.0025619231916318,0.16672507964257471,6.013264023270671,1.818245365590756e-09,1.297545902014036e-08
NWMN_RS05500,2296.7747306876013,1.2057604869679057,0.20484361784899527,5.8862487375943395,3.950596111842886e-09,2.676004248506971e-08
NWMN_RS05510,8159.545983968443,-0.7141203385580969,0.1866891935436461,-3.825183048911412,0.00013067495605169566,0.00044618119452808307
NWMN_RS05580,3918.6785337301985,-1.0856926661811568,0.31627963335348214,-3.4326986365503944,0.0005976059463369812,0.00177227324631584
NWMN_RS05585,461.3010970624672,-3.591513678253586,0.36910553894127895,-9.730316398272636,2.238954546369774e-22,6.840472588023487e-21
NWMN_RS05590,1015.8163499234442,-2.9363503690637565,0.4516396046910453,-6.501534273267367,7.950491726044052e-11,7.023732600146748e-10
NWMN_RS05595,198.37437852382266,-2.1741415474560726,0.39305011723353594,-5.531461389093742,3.1757377268544056e-08,1.8893384894247407e-07
NWMN_RS05610,82.24574166084264,-3.603774407373859,0.49698071889096784,-7.251336461132384,4.1267909960495547e-13,5.150586379324827e-12
NWMN_RS05615,169.4897561306151,-3.278529206196742,0.46916065691332903,-6.988073611642174,2.786861686895666e-12,3.3092572176781335e-11
NWMN_RS05620,191.3490850549606,-3.196553410422872,0.48443955755355184,-6.598456630101914,4.154599748875544e-11,3.978239656421833e-10
NWMN_RS05625,360.7401111267754,-3.4999436804388924,0.5375778034924548,-6.510580715388515,7.486082981914853e-11,6.714581463595188e-10
NWMN_RS05630,1253.182916328982,-3.634856599702144,0.4246732053604845,-8.55918516596,1.1366802735555766e-17,2.207869696912918e-16
NWMN_RS05635,926.4770976159102,-3.229089767523383,0.41712498616284094,-7.7413002688426396,9.840518943366636e-15,1.4288238644007102e-13
NWMN_RS05640,8814.971377408314,1.14179528534768,0.27788969269744307,4.108807614504897,3.977072040911058e-05,0.00014993254879167267
NWMN_RS05645,527.8760987816054,-2.833343256057476,0.4318995407632559,-6.560190480986323,5.37390883954583e-11,5.00370623059934e-10
NWMN_RS05650,488.17166916061933,-3.0128496679151127,0.4541074470149583,-6.634662540154003,3.252457709441316e-11,3.1692553029207246e-10
NWMN_RS05655,40.44813637136568,-2.8529570290100867,0.5193654072913299,-5.493159515357875,3.948058832230118e-08,2.3067044930141308e-07
NWMN_RS05660,129.21713562322157,-3.305275493629498,0.48019472301494087,-6.883198284389845,5.852347597151507e-12,6.501869508502034e-11
NWMN_RS05665,221.05001533687775,-2.9850925575912397,0.43713366843973483,-6.828786646075461,8.563582038922252e-12,9.302587451910728e-11
NWMN_RS05670,93.36187726061684,-2.81546068050207,0.5274007791519915,-5.338370347175167,9.378573645425734e-08,5.122412756430853e-07
NWMN_RS05675,105.20916437449573,-2.898882218555583,0.44822990373397426,-6.467400310435509,9.970327258418424e-11,8.755380194293784e-10
NWMN_RS05680,94.36301593530033,-3.0500512770692896,0.5042084761637063,-6.049186836912672,1.455787506149367e-09,1.0532463770691896e-08
NWMN_RS05685,75.53529106890005,-2.9596888140449766,0.4972741818779233,-5.951824811953651,2.651691310472026e-09,1.8342949560411445e-08
NWMN_RS05690,170.4224789009132,-3.1066237604411127,0.4746013242953193,-6.54575451312484,5.919575028630553e-11,5.391960732600438e-10
NWMN_RS15965,23.982141772674712,-2.995782885069143,0.5628966443694755,-5.3220833967216965,1.0258551978942224e-07,5.551352943586263e-07
NWMN_RS05700,138.63136418628426,-3.2046059619211364,0.5276281880632016,-6.0736064418477875,1.250690306952717e-09,9.079887797753265e-09
NWMN_RS05705,54.61723386206483,-3.225949914141597,0.6442507956719864,-5.007288987166507,5.520201591817384e-07,2.7180592858202056e-06
NWMN_RS05710,23.424324015919318,-3.060781844582433,0.550089358249022,-5.564153893696733,2.6342739823501074e-08,1.5865144949143462e-07
NWMN_RS05715,240.27741601887823,-3.0610206800173207,0.4799313970112897,-6.378037984344072,1.7937103210573035e-10,1.5074362096450061e-09
NWMN_RS05720,34.77514025527251,-2.627679824087239,0.5227206824710532,-5.026929127168701,4.983964426575363e-07,2.477621637821278e-06
NWMN_RS05725,96.34976405284408,-2.8302173081760396,0.43521940721766267,-6.502966690455021,7.875123868380585e-11,6.978168672495546e-10
NWMN_RS05730,113.72323213684513,-2.6237603252553674,0.43415505394610165,-6.043371605161816,1.509264899764906e-09,1.0823163694402126e-08
NWMN_RS05735,93.59822195108161,-2.6708816627944376,0.3870633011213889,-6.900374318765004,5.186569057945055e-12,5.806185895783529e-11
NWMN_RS05740,533.2596044305021,-2.657461193451792,0.4193625271721874,-6.336906664912043,2.3442390035432256e-10,1.9152236761538386e-09
NWMN_RS05745,410.8491037200043,-2.178247206618125,0.7655512589027903,-2.845331623828887,0.004436520776722993,0.010648375972281946
NWMN_RS05750,797.6526686987935,-2.0989067145225664,0.7670450053219118,-2.736354060009428,0.0062124144146345804,0.014426770766526702
NWMN_RS05755,1041.89509524576,-1.828600206829847,0.6209737516727425,-2.9447302754811644,0.003232363127268481,0.007993693973253335
NWMN_RS05760,587.9735853780218,-1.8361941788146061,0.7039006035255639,-2.6085986709172073,0.00909137970598744,0.019973795264165664
NWMN_RS05770,601.5338261772656,-2.463321271423201,1.0499382218861555,-2.34615829776916,0.018968049651990906,0.038157263120225875
NWMN_RS05775,1217.0007206243736,-2.449232090941218,0.7508919366968543,-3.261763738888047,0.0011072138226543328,0.0030492564712161106
NWMN_RS05780,364.171437575194,-2.382092365974605,0.7178970479608828,-3.3181531707655134,0.0009061477893247378,0.0025678564889753197
NWMN_RS05785,321.86765894087944,-2.4980609231916326,0.6430952923578033,-3.884433540219059,0.00010256874369775184,0.0003572851844008387
NWMN_RS05790,351.83969145132494,-2.522283801706716,0.6341352693318333,-3.9775169805085286,6.963865122331938e-05,0.0002502882484898073
NWMN_RS05795,340.56893487817723,-2.42815685761089,0.6898195756638759,-3.51998833212881,0.0004315657831011561,0.0013226566790341598
NWMN_RS05800,149.11861231654234,-2.3798413141730674,0.7558375745605329,-3.148614721300115,0.0016404631919437144,0.00435034226217985
NWMN_RS05805,258.5315232403435,-1.8948329546898384,0.6139581766167758,-3.086257381783461,0.0020269328616482345,0.0052610567108090905
NWMN_RS05810,111.38955476655146,-2.2849020620058,0.6595052382668847,-3.4645699979734794,0.0005310799083350605,0.00160252815961598
NWMN_RS05815,98.29424944555521,-2.0845685837179313,0.66748874861838,-3.123001830416966,0.0017901663460165131,0.004692187571819869
NWMN_RS05820,2068.143365240153,-1.562703152947273,0.32727105461000616,-4.774950705034011,1.7975127944912228e-06,8.18649848795459e-06
NWMN_RS05825,176.39506011653987,-1.8601404271717321,0.5378776381490779,-3.4582966370804518,0.0005436024939918145,0.0016352678101312736
NWMN_RS05830,345.46897276673536,-2.156225381001065,0.6034086933577104,-3.5734078821479955,0.00035236523892299043,0.0011041530403430885
NWMN_RS05835,474.7045744228185,-2.1484133533587775,0.4733410458104519,-4.538827495258258,5.656788807893106e-06,2.4363232853965463e-05
NWMN_RS05840,153.2914071107984,-1.9277415308874337,0.5602863738106834,-3.440636112165746,0.0005803484559104342,0.0017298394524240892
NWMN_RS05845,26.64707081837944,-1.4408620628123687,0.547910565638308,-2.62973951074257,0.008545031565688489,0.018972428146982846
NWMN_RS05855,23.20086629528972,-1.5971113046056933,0.5138964024457631,-3.107846828669429,0.0018845571342595894,0.0049132498442518895
NWMN_RS05860,170.685382837975,-1.8677691924513578,0.34718974339684516,-5.379678484097551,7.461898271068486e-08,4.160788522631914e-07
NWMN_RS05865,247.1498088660069,-2.5077447829054154,0.402189853708163,-6.235226373276649,4.511252456388294e-10,3.509682613948771e-09
NWMN_RS05870,89.15908666212555,-2.4181880512762755,0.4414494934691981,-5.477836280369418,4.3055821865860926e-08,2.4907835410763334e-07
NWMN_RS05880,356.29211442578446,-2.4717881414666416,0.3014924460040284,-8.198507704679324,2.433894691938177e-16,4.150356471775973e-15
NWMN_RS05890,84.3109725957849,1.2069274601684385,0.3617259489745826,3.3365797051326442,0.0008481610467567524,0.0024222554529090114
NWMN_RS05905,74.55026956420167,-0.6889177092659737,0.2814400790270692,-2.447830854964026,0.014371910685420587,0.03008766169902825
NWMN_RS05910,163.47948757323886,-1.3035674881631363,0.23500361475275144,-5.547010370604837,2.9059551230059432e-08,1.7465504868394325e-07
NWMN_RS05935,833.7790908878437,1.7779959121705817,0.2506295978987929,7.094117881833561,1.3017913441828354e-12,1.59089750520344e-11
NWMN_RS05940,3491.8687241266107,1.350246949734187,0.2729722032823618,4.9464631691362895,7.557401867560534e-07,3.6577326200585883e-06
NWMN_RS05945,514.5176289559072,1.387957109064008,0.43845556893675725,3.1655593118129755,0.0015478510159032553,0.004123385131375339
NWMN_RS05960,6878.165556203559,-0.5529496496939242,0.1534249154964426,-3.6040407642052457,0.0003133078846121895,0.0009912966834601422
NWMN_RS05965,7814.002795447341,-0.6399099872970795,0.27548868894087924,-2.3228176436470904,0.020188950834794068,0.04019972355631433
NWMN_RS05970,25935.880079267212,-1.1749117511994134,0.26376332259144053,-4.454416708343136,8.412157759795446e-06,3.524694101354292e-05
NWMN_RS05980,7194.138046723929,-1.3592040207850955,0.2635326662782111,-5.157630133602434,2.500950262831095e-07,1.2846387251985292e-06
NWMN_RS06000,11566.158631812197,-1.0611393409135412,0.173078866781229,-6.130958450605164,8.735121824458868e-10,6.53574293651476e-09
NWMN_RS06005,8408.278717155834,-0.8252409420167747,0.1869759501009439,-4.413620797601224,1.016559537756704e-05,4.199393132732975e-05
NWMN_RS06010,6954.284743611336,-0.7294062413043418,0.19296089888339382,-3.7800727791236173,0.0001567825234217915,0.0005273430518304065
NWMN_RS06020,19934.876490752133,2.674879885465588,0.3237979857294956,8.260952826618917,1.4451419478157187e-16,2.5229769838949423e-15
NWMN_RS06025,173.1228798160086,2.1684251072386735,0.38172421118577865,5.680606688537601,1.3421779889225855e-08,8.465823745182674e-08
NWMN_RS06030,2118.6450454038345,2.4382957981105626,0.379682856679474,6.421927551416832,1.3455946481935592e-10,1.1472759020789852e-09
NWMN_RS06035,322.199031178756,3.5840897839892905,0.31181693942117883,11.494211285128971,1.4106357029451643e-30,9.194210037195926e-29
NWMN_RS06040,10292.51997942858,3.2285126856254154,0.27385841032087715,11.78898497892615,4.448702023602589e-32,3.332955082588295e-30
NWMN_RS06045,7690.880765472069,3.5905529184980853,0.30569113511749946,11.745688723089643,7.431457792455938e-32,5.316211147627626e-30
NWMN_RS06080,3504.1862243732353,3.1126143788502847,0.3736704488381666,8.329838199751062,8.095291628636455e-17,1.4656475522710322e-15
NWMN_RS16025,415.2665088603346,-0.7596278905986525,0.3092465344949381,-2.4563828721291183,0.014034354373025974,0.029465111937068845
NWMN_RS06100,105.63402861338551,1.17977237717277,0.42005809713311815,2.808593347502822,0.004975845464907987,0.011778978812409302
NWMN_RS06105,124.69035343530736,1.5672052057738894,0.4310673504448269,3.635638848909943,0.0002772925878059781,0.0008917753947751466
NWMN_RS06110,1068.2063282077356,2.5113348919421594,0.6082042296185194,4.129098039185505,3.641890981663205e-05,0.00013854301231151984
NWMN_RS06115,1623.0211592417731,2.204488141328776,0.6211184127641298,3.549223619886361,0.0003863688177038027,0.0012004446422937006
NWMN_RS06125,626.3296307840233,1.7044952384072618,0.25443770588792314,6.6990669973972805,2.0975441699637805e-11,2.1214127760357822e-10
NWMN_RS06130,539.2820873154601,1.547432708833737,0.31638505281557183,4.8909791883745255,1.0033557414211739e-06,4.769598686528854e-06
NWMN_RS06135,25.380450167516475,2.4318234905035903,0.7054550011006614,3.447170247158817,0.0005664914816289078,0.0016936998120464695
NWMN_RS06145,2353.3610855342695,-8.610764503756819,0.628180518589142,-13.707468233965788,9.159861269051697e-43,1.5803454765958015e-40
NWMN_RS06150,2233.39600559016,-9.314958532936602,0.5948060400218035,-15.66049755075646,2.8168488482289213e-55,9.179797413172696e-53
NWMN_RS06155,4171.722404634478,-1.8460975447972037,0.3074819950683125,-6.003920796686196,1.9260868529086534e-09,1.3678481209639418e-08
NWMN_RS06160,10683.800170014772,-2.061309902712772,0.4356542601437073,-4.731527018771301,2.2283715026004806e-06,1.0086132125196312e-05
NWMN_RS06165,8089.1728517027095,-1.0711931711967095,0.217649697072286,-4.921638695600591,8.582254738715685e-07,4.119763199452227e-06
NWMN_RS06180,1882.4978514787033,1.7162611262744836,0.34966105361107247,4.908356560017344,9.184276512323892e-07,4.3753400367560136e-06
NWMN_RS06185,7322.447866149796,1.2028714185950204,0.21403078465614103,5.620086010185579,1.9086241605638682e-08,1.1785251921965948e-07
NWMN_RS06190,1091.5935775111686,1.1246242835870204,0.3118434120120815,3.606374995484753,0.0003105043321708489,0.0009834872637765656
NWMN_RS06245,4455.979706668246,0.9993311519190105,0.36293819600409516,2.7534471789454056,0.005897128544995981,0.013745237275584063
NWMN_RS06250,1507.979036577739,-0.6567231708891776,0.2373957710254343,-2.766364236618255,0.005668518221888817,0.01328997917250192
NWMN_RS06275,404.5322068359044,2.005710384364288,0.6504464797271837,3.0835901905496383,0.0020451910747895383,0.005294391370130376
NWMN_RS06280,425.63620515038525,1.6574678049531855,0.6877862837074117,2.409858766038263,0.015958696989881792,0.032916215380677426
NWMN_RS06320,10265.011562891628,-0.7784147388458126,0.17613152210247474,-4.419508385290196,9.892568322822774e-06,4.092369942290437e-05
NWMN_RS06335,4134.289504866445,-0.6053093642645767,0.244868430172522,-2.471977967262281,0.013436779728181292,0.028393425751264936
NWMN_RS06345,916.828636430447,2.3846386012030756,0.34553023759367996,6.901389058769578,5.149648070716957e-12,5.786941682533653e-11
NWMN_RS06350,7501.102034823088,-1.701212071508965,0.2614790587652854,-6.50611211292467,7.712067901501439e-11,6.875226490912985e-10
NWMN_RS06380,4925.059469676705,0.7837714671351059,0.234147033537925,3.3473474136846484,0.0008158888996139188,0.0023483828680742136
NWMN_RS06405,2225.0935043501095,0.5737979982530685,0.18123678247100974,3.1660129385978926,0.0015454391935383783,0.004120702867861876
NWMN_RS06410,7248.04852399458,0.9075070813201681,0.2551466198777834,3.55680620717166,0.00037539086724887116,0.0011688125410201052
NWMN_RS06415,17883.623349238034,-1.4822746258906025,0.36170374080868944,-4.098035100705801,4.166721069280496e-05,0.00015647878228168622
NWMN_RS06455,4211.111757653901,1.2728489595925063,0.1917755787211441,6.63717960378742,3.197419657940205e-11,3.126010618912874e-10
NWMN_RS06460,1951.1194301091168,0.7651417543466207,0.19209846828293925,3.9830705636843162,6.803054523588458e-05,0.000245127259431019
NWMN_RS06465,395.39952565460464,0.6513776086260022,0.2265206671672942,2.8755769474444244,0.004032898341571101,0.009775612261014909
NWMN_RS06490,4065.8443947957126,1.2345880501642665,0.3497878571214854,3.529533758901984,0.0004162925893367366,0.0012798597112417699
NWMN_RS06515,53302.33163673117,-0.9294011567585282,0.28311040061798504,-3.2828223715193547,0.0010277340184955148,0.002877868187521139
NWMN_RS06520,68741.26059069444,-0.8356031563544145,0.3308512134726493,-2.5256161148204224,0.011549560759491553,0.02472358964910879
NWMN_RS06535,106.2208142345452,-0.7058403116461475,0.3149319973552106,-2.24124673762518,0.02501009693735648,0.0486114077649215
NWMN_RS06540,11277.537867998117,-1.52751314560427,0.22812195331803556,-6.6960374632365705,2.1414684555062124e-11,2.1510023904108632e-10
NWMN_RS06545,8268.30425898158,-1.5056526549064664,0.2558740217248387,-5.8843513880655385,3.996180215073629e-09,2.7006443711545977e-08
NWMN_RS06575,5284.013139869577,1.9887514370667967,0.319304394892492,6.228387297131936,4.712609114231672e-10,3.656635590487168e-09
NWMN_RS06580,264.42499469740727,1.5674754949969811,0.3708227595037543,4.227020739219518,2.368058488730081e-05,9.273051465214057e-05
NWMN_RS06600,3667.798729662412,-0.9531322800248468,0.29140090252704015,-3.270862484499005,0.0010722003414208325,0.002977995834647066
NWMN_RS06625,2010.6974376416442,0.575005389418264,0.19065819324639524,3.0158965614195314,0.0025622065028758057,0.006450602294364582
NWMN_RS06630,6397.379579121334,0.6846605611065306,0.20834966698305588,3.2861130570571584,0.0010158023012095962,0.002851050860715546
NWMN_RS06635,1353.099708301634,0.7541611276389794,0.22680013241487298,3.3252234891090535,0.0008834768556131115,0.002510889164257031
NWMN_RS06640,1307.5964848269296,0.6841753188259436,0.2473062496164396,2.7665104294253275,0.005665977248475038,0.01328997917250192
NWMN_RS06645,15640.099829759749,0.7320562946320458,0.2121208796252956,3.451127941413399,0.0005582488645733402,0.0016776064751983677
NWMN_RS06655,2612.8496797647235,-1.52007514509864,0.29355573212540936,-5.1781484016440595,2.240989407210972e-07,1.1612759596024348e-06
NWMN_RS06660,7624.857198474663,-0.9525040656793213,0.2387518991793904,-3.989514089534596,6.620878661065915e-05,0.00023974119892476947
NWMN_RS06670,9026.070414981032,0.7936680708458026,0.2149406847494335,3.692498103702512,0.00022206199719939133,0.00072528712448309
NWMN_RS06680,13393.835658269545,-1.1838005478889,0.31530172826125874,-3.754500663275793,0.00017368738518860256,0.0005795507403392164
NWMN_RS06685,1335.009817804977,-1.1886026410750783,0.2565352830722056,-4.633291089009884,3.598979274666404e-06,1.5969449640842e-05
NWMN_RS06695,948.1711421945406,0.6444784869259828,0.2859751621781374,2.2536169995229494,0.024220272956980995,0.047264178697821194
NWMN_RS06720,7832.337018197397,-1.5820179500131164,0.27653487109257,-5.720862413346547,1.059846985228814e-08,6.81695440279849e-08
NWMN_RS06725,29891.58952015377,-1.0186246058990465,0.22364252846922428,-4.554699917190484,5.246041279139813e-06,2.2694157922886536e-05
NWMN_RS06730,59431.16503366684,-0.7578000271265201,0.2356835074097234,-3.2153290463771165,0.001302950760824375,0.0035384764643499
NWMN_RS06735,4500.18634269949,-1.7076268696951677,0.29810702044575405,-5.728234333903925,1.0148132197185647e-08,6.55605104280738e-08
NWMN_RS06740,505.5725444870531,1.5660689982216431,0.3519886455565154,4.449203171726159,8.618945547172177e-06,3.606186489280456e-05
NWMN_RS06745,11352.317672370658,-2.4592642652544994,0.48953173983174375,-5.023707484421275,5.068341367225744e-07,2.5153037614336896e-06
NWMN_RS06750,4583.577286766221,-1.843325923255374,0.4735657713249621,-3.8924390968925815,9.924141757785331e-05,0.00034693096276024285
NWMN_RS06760,4588.841388434084,0.6084618998630092,0.25775568178551284,2.360614887897334,0.01824466609176723,0.036853722897488485
NWMN_RS06765,1250.7249311512414,0.5885770714914561,0.233086620551536,2.5251430995856765,0.011565118607618264,0.02472358964910879
